"index.x","index.y","ntaxa","clade","Nx","Ny","A0cx","A0cy","sum.x","sum.y","error","clade_size","rspr_dist","bound"
89,94,5,"12",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
89,95,5,"12",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
89,96,5,"12",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
89,97,5,"12",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
89,98,5,"12",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
90,101,5,"12",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
90,102,5,"12",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
90,103,5,"12",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
90,104,5,"12",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
90,105,5,"12",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
90,91,5,"12",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
90,94,5,"12",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
90,95,5,"12",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
90,96,5,"12",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
90,97,5,"12",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
90,98,5,"12",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
91,101,5,"12",26,26,16,16,0.604395604395604,0.604395604395604,0,2,2,0.102564102564103
91,102,5,"12",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,2,0.129273504273504
91,103,5,"12",26,28,16,16,0.604395604395604,0.571428571428571,0.0329670329670331,2,1,0.139194139194139
91,104,5,"12",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
91,105,5,"12",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
91,94,5,"12",26,28,16,16,0.604395604395604,0.571428571428571,0.0329670329670331,2,1,0.139194139194139
91,95,5,"12",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,2,0.129273504273504
91,96,5,"12",26,26,16,16,0.604395604395604,0.604395604395604,0,2,2,0.102564102564103
91,97,5,"12",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
91,98,5,"12",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
94,101,5,"12",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
94,102,5,"12",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
94,103,5,"12",28,28,16,16,0.571428571428571,0.571428571428571,0,2,2,0.0952380952380952
94,104,5,"12",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
94,105,5,"12",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
94,95,5,"12",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
94,96,5,"12",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
94,97,5,"12",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
94,98,5,"12",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
95,101,5,"12",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,1,0.0705128205128206
95,102,5,"12",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
95,103,5,"12",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
95,104,5,"12",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
95,105,5,"12",24,24,14,14,0.565018315018315,0.565018315018315,0,2,2,0.0972222222222223
95,96,5,"12",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,1,0.0705128205128206
95,97,5,"12",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
95,98,5,"12",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
96,101,5,"12",26,26,16,16,0.604395604395604,0.604395604395604,0,2,2,0.102564102564103
96,102,5,"12",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
96,103,5,"12",26,28,16,16,0.604395604395604,0.571428571428571,0.0329670329670331,2,1,0.139194139194139
96,104,5,"12",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,2,0.129273504273504
96,105,5,"12",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,2,0.129273504273504
96,97,5,"12",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
96,98,5,"12",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
97,101,5,"12",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,2,0.0705128205128206
97,102,5,"12",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
97,103,5,"12",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
97,104,5,"12",24,24,14,14,0.565018315018315,0.565018315018315,0,2,2,0.0972222222222223
97,105,5,"12",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
97,98,5,"12",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
98,101,5,"12",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,2,0.0705128205128206
98,102,5,"12",24,24,14,14,0.565018315018315,0.565018315018315,0,2,2,0.0972222222222223
98,103,5,"12",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
98,104,5,"12",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
98,105,5,"12",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
11,12,5,"13",28,28,16,18,0.571428571428571,0.642857142857143,-0.0714285714285714,2,1,0.0357142857142857
11,13,5,"13",28,28,16,18,0.571428571428571,0.642857142857143,-0.0714285714285714,2,1,0.0357142857142857
11,14,5,"13",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
11,23,5,"13",28,28,16,16,0.571428571428571,0.571428571428571,0,2,2,0.0952380952380952
11,25,5,"13",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
11,26,5,"13",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
11,27,5,"13",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
11,28,5,"13",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
11,30,5,"13",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
11,32,5,"13",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
11,33,5,"13",28,28,16,16,0.571428571428571,0.571428571428571,0,2,2,0.0952380952380952
11,34,5,"13",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
11,35,5,"13",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
12,13,5,"13",28,28,18,18,0.642857142857143,0.642857142857143,0,2,1,0.107142857142857
12,14,5,"13",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
12,23,5,"13",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
12,25,5,"13",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
12,26,5,"13",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
12,27,5,"13",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
12,28,5,"13",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
12,30,5,"13",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
12,32,5,"13",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
12,33,5,"13",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
12,34,5,"13",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
12,35,5,"13",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
13,14,5,"13",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
13,23,5,"13",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
13,25,5,"13",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
13,26,5,"13",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
13,27,5,"13",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
13,28,5,"13",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
13,30,5,"13",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
13,32,5,"13",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
13,33,5,"13",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
13,34,5,"13",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
13,35,5,"13",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
14,23,5,"13",26,28,16,16,0.604395604395604,0.571428571428571,0.0329670329670331,2,1,0.139194139194139
14,25,5,"13",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,2,0.129273504273504
14,26,5,"13",26,26,16,16,0.604395604395604,0.604395604395604,0,2,2,0.102564102564103
14,27,5,"13",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
14,28,5,"13",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
14,30,5,"13",26,26,16,16,0.604395604395604,0.604395604395604,0,2,2,0.102564102564103
14,32,5,"13",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,2,0.129273504273504
14,33,5,"13",26,28,16,16,0.604395604395604,0.571428571428571,0.0329670329670331,2,1,0.139194139194139
14,34,5,"13",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
14,35,5,"13",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
23,25,5,"13",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
23,26,5,"13",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
23,27,5,"13",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
23,28,5,"13",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
23,30,5,"13",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
23,32,5,"13",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
23,33,5,"13",28,28,16,16,0.571428571428571,0.571428571428571,0,2,2,0.0952380952380952
23,34,5,"13",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
23,35,5,"13",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
25,26,5,"13",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,1,0.0705128205128206
25,27,5,"13",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
25,28,5,"13",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
25,30,5,"13",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,1,0.0705128205128206
25,32,5,"13",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
25,33,5,"13",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
25,34,5,"13",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
25,35,5,"13",24,24,14,14,0.565018315018315,0.565018315018315,0,2,2,0.0972222222222223
26,27,5,"13",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
26,28,5,"13",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
26,30,5,"13",26,26,16,16,0.604395604395604,0.604395604395604,0,2,2,0.102564102564103
26,32,5,"13",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
26,33,5,"13",26,28,16,16,0.604395604395604,0.571428571428571,0.0329670329670331,2,1,0.139194139194139
26,34,5,"13",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,2,0.129273504273504
26,35,5,"13",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,2,0.129273504273504
27,28,5,"13",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
27,30,5,"13",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,2,0.0705128205128206
27,32,5,"13",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
27,33,5,"13",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
27,34,5,"13",24,24,14,14,0.565018315018315,0.565018315018315,0,2,2,0.0972222222222223
27,35,5,"13",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
28,30,5,"13",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,2,0.0705128205128206
28,32,5,"13",24,24,14,14,0.565018315018315,0.565018315018315,0,2,2,0.0972222222222223
28,33,5,"13",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
28,34,5,"13",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
28,35,5,"13",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
30,32,5,"13",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
30,33,5,"13",26,28,16,16,0.604395604395604,0.571428571428571,0.0329670329670331,2,1,0.139194139194139
30,34,5,"13",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
30,35,5,"13",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
32,33,5,"13",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
32,34,5,"13",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
32,35,5,"13",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
33,34,5,"13",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
33,35,5,"13",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
34,35,5,"13",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
9,11,5,"13",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
9,12,5,"13",28,28,18,18,0.642857142857143,0.642857142857143,0,2,1,0.107142857142857
9,13,5,"13",28,28,18,18,0.642857142857143,0.642857142857143,0,2,1,0.107142857142857
9,14,5,"13",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
9,23,5,"13",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
9,25,5,"13",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
9,26,5,"13",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
9,27,5,"13",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
9,28,5,"13",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
9,30,5,"13",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
9,32,5,"13",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
9,33,5,"13",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
9,34,5,"13",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
9,35,5,"13",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
36,39,5,"23",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
36,40,5,"23",28,28,18,18,0.642857142857143,0.642857142857143,0,2,1,0.107142857142857
36,41,5,"23",28,28,18,18,0.642857142857143,0.642857142857143,0,2,1,0.107142857142857
36,42,5,"23",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
36,57,5,"23",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
36,60,5,"23",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
36,61,5,"23",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
36,62,5,"23",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
36,63,5,"23",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
36,64,5,"23",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
36,67,5,"23",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
36,68,5,"23",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
36,69,5,"23",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
36,70,5,"23",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
39,40,5,"23",28,28,16,18,0.571428571428571,0.642857142857143,-0.0714285714285714,2,1,0.0357142857142857
39,41,5,"23",28,28,16,18,0.571428571428571,0.642857142857143,-0.0714285714285714,2,1,0.0357142857142857
39,42,5,"23",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
39,57,5,"23",28,28,16,16,0.571428571428571,0.571428571428571,0,2,2,0.0952380952380952
39,60,5,"23",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
39,61,5,"23",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
39,62,5,"23",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
39,63,5,"23",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
39,64,5,"23",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
39,67,5,"23",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
39,68,5,"23",28,28,16,16,0.571428571428571,0.571428571428571,0,2,2,0.0952380952380952
39,69,5,"23",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
39,70,5,"23",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
40,41,5,"23",28,28,18,18,0.642857142857143,0.642857142857143,0,2,1,0.107142857142857
40,42,5,"23",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
40,57,5,"23",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
40,60,5,"23",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
40,61,5,"23",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
40,62,5,"23",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
40,63,5,"23",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
40,64,5,"23",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
40,67,5,"23",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
40,68,5,"23",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
40,69,5,"23",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
40,70,5,"23",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
41,42,5,"23",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
41,57,5,"23",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
41,60,5,"23",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
41,61,5,"23",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
41,62,5,"23",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
41,63,5,"23",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
41,64,5,"23",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
41,67,5,"23",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
41,68,5,"23",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
41,69,5,"23",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
41,70,5,"23",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
42,57,5,"23",26,28,16,16,0.604395604395604,0.571428571428571,0.0329670329670331,2,1,0.139194139194139
